chain,address,tx_total,avg_tx_per_day,avg_tx_per_block,max_tx_per_block,min_tx_per_block,std_tx_amount,tx_between_00_04,num_unique_counterparties,same_day_deposit_withdraw,most_common_amount
ETH,0xeef7d7f23624a38fdd7aea482174e673f786beba,17,3.4,1.0,1,1,15.529245,0.1176,10,1,0.0
ETH,0x4c764e97efe64ff7265bba773c17edf4bfcd5446,7,2.33,1.0,1,1,0.540385,0.0,4,1,1.096
ETH,0xbabe91e095569d940061d98bf48b812c034bf809,5,2.5,1.0,1,1,0.544839,0.0,3,1,1.096
ETH,0xf993f4518d2ee6afde0e40713c9753941383e48c,6,2.0,1.0,1,1,0.534969,0.0,3,1,0.01
ETH,0x790bc726b64acadbe87a5323b099a3f104be5cd0,12,2.0,1.0,1,1,0.023726,0.5,6,1,0.005
ETH,0xbdf509fae0b1ea36f222448e571f0dd3b304362c,9,3.0,1.125,2,1,0.585631,0.3333,4,1,0.0
ETH,0xd1f30e46b7f01a2b2aabaa85c6d07cfc751eb562,26,4.33,1.0,1,1,0.660045,0.1154,5,1,0.01
ETH,0x8fc5f59a6b7d1685ef1fe3ada17148bd1940d920,5,5.0,1.0,1,1,0.023965,0.0,3,1,1.0
ETH,0x811f8ef7e8eae28c8754177d144581578e5d3f93,2,2.0,1.0,1,1,0.000818,0.0,2,1,1.0
ETH,0x503de5572ee9d46841c85a3c97ab92e441f520cd,2,2.0,1.0,1,1,0.028684,0.0,2,1,0.2
ETH,0x819dbfd8fbed116fed48741ca7df4863fa26b7a2,5,2.5,1.0,1,1,0.003472,0.0,3,1,0.011
ETH,0x3d691ce83c8a8f72f94803a42bd8043806b5c4d2,30,3.75,1.0,1,1,0.651522,0.0,10,1,0.0
ETH,0x0a71e177dfc0806c4975e659280089b87ce4b4f0,39,3.25,1.1143,5,1,0.669349,0.1538,14,1,0.0
ETH,0x61142eebc3d65c751c4b34305c4bfd19e87418ab,31,1.63,1.0,1,1,1.770671,0.1613,16,1,0.0
ETH,0x0dc1b32df17788d33c26d936ce6a17de890fe38a,70,2.26,1.0145,2,1,4.188373,0.1857,21,1,0.0
ETH,0x5724fc4abb369c6f2339f784e5b42189f3d30180,10,5.0,1.0,1,1,14.95699,0.0,5,1,0.01
ETH,0x1d85a7c26952d4a7d940573eae73f44d0d6fa76d,36,3.6,1.0,1,1,28.723747,0.0556,19,1,0.0
ETH,0xaac3319dade7480da3258e0fbbf0f4486383d6d0,7,1.4,1.0,1,1,0.695633,0.2857,4,1,0.0
ETH,0xfcc16ec019744ae8ced2f85f22d9ee20e1d4410e,66,1.43,1.0,1,1,7.640881,0.1061,21,1,0.0
ETH,0x4534f808004eafdf5c98e3d5dd27d2a14a4b8226,13,6.5,1.0,1,1,0.029957,0.0,4,1,0.08950156
ETH,0x0e9e0b94ce1038006087cee4f75a6ac3ba899e9d,31,3.88,1.1071,4,1,1.253288,0.1935,5,1,0.0
ETH,0xe00f8279de8d12d48c3fb6928109ce743e1db5ef,91,8.27,1.0833,3,1,5.166105,0.1099,21,1,0.0
ETH,0xea51d3fd4b4f0caf0147d4928370e6278476c994,561,1.95,1.0237,8,1,1.125309,0.0196,96,1,0.0
ETH,0x9d6806a43b299c02737c3309c151d11830cccd5b,4,1.33,1.0,1,1,0.474384,0.25,2,1,1.0
ETH,0x43421f4f7ca3d58a17626c3c3ed5f95c6bbe4478,5,1.25,1.0,1,1,0.940231,0.2,3,1,2.0
ETH,0x7c10ed65b30e118af5f1fe5de3b6397a0647ee03,9,2.25,1.125,2,1,0.997213,0.1111,3,1,2.0
ETH,0xbd59d4852295e32b359e0dacf58baab0275e9b0c,12,2.4,1.0,1,1,2.470067,0.0833,4,0,0.0
ETH,0xb154d637ebf2c3351d2b96da3bc4786df4f18f99,9,1.8,1.0,1,1,1.072744,0.1111,3,1,2.0
ETH,0x88fbaa409f07ba7291741453af8a9978254b11a6,8,1.6,1.0,1,1,1.117436,0.125,3,1,2.0
ETH,0xaa7857d96d81f3f242d26297a301502c36299f6e,6,1.5,1.0,1,1,0.482011,0.1667,3,0,0.0
ETH,0x68806d964a2ddad220ff1f1ab93212089b611f5c,10,1.67,1.0,1,1,0.705645,0.5,6,0,0.0
ETH,0x5bbf4ea44ee986dd9989c1d0fdbddae086056ac3,19,2.38,1.0,1,1,0.989819,0.2105,8,1,0.0
ETH,0x3b6fa08049bd3184306bec4e6135e482e3cd90df,49,3.77,1.0889,2,1,4.040142,0.1837,13,1,0.0
ETH,0xb98f00be625219a02561502b349c9898bc694b75,5,1.25,1.0,1,1,0.491431,0.0,3,0,0.0
ETH,0x5cce3deb2010c4090466da68e19c6b4700b27b3f,4,1.0,1.0,1,1,0.958772,0.0,2,0,1.0
ETH,0x26d87ddce6806126aea28d9db54acd267f1849bc,123,2.73,1.0885,4,1,1.002139,0.1951,41,1,0.0
ETH,0x9dd9542c64604a224fb8968cee7af1350a309a03,1404,14.78,1.0308,4,1,0.426823,0.2194,185,1,0.0
ETH,0x6cdca6ea858a957ca26e1d9dcaeba7a1778a3022,53,4.08,1.1522,6,1,0.4196,0.2264,14,1,0.0
ETH,0xd3c81b4b3e5c35ed9354b27aa3f60b2d63566df3,10,2.0,1.0,1,1,0.225034,0.1,3,0,0.0
ETH,0x107f4e1407d2899bd7eb5db7d868f98fae4eab66,124,5.17,1.069,4,1,0.205383,0.0,32,1,0.0
ETH,0x83e9acf4d4613a8fdcb4caa729a4a00a90c3500b,521,23.68,1.0,1,1,2.790083,0.2457,21,1,0.1
ETH,0x68c6ae93f424fc7f8bc774a6e3739a46f632e9b2,16,2.29,1.0,1,1,0.490063,0.125,6,1,0.0
ETH,0xd46c47a8f06d25609be7c0edfaa52bfc8d2fc7e2,44,1.63,1.0,1,1,24.768333,0.1818,20,1,0.0
ETH,0xdcea9a685a38013681e24f1e5c894c796a6be2a2,55,1.53,1.0,1,1,6.442726,0.2182,31,1,0.0
ETH,0x81ddcfdef896af5e993801913b3d103d73d1df49,172,3.13,1.0424,3,1,0.926069,0.343,16,1,0.0
ETH,0x994637118d04a898a7d73548194941d57172c9a5,9,1.5,1.0,1,1,0.525868,0.3333,5,1,0.0
ETH,0x550b1e1dc2338820c4e59a857d7fa2db7309de28,68,3.4,1.0,1,1,14.318103,0.25,28,1,2.0
ETH,0xbdd1d3a9d8ec76e33b18e653291a693b276bf7a0,864,9.6,1.0654,10,1,1.869329,0.2731,54,1,0.0
ETH,0x040794db441a9206e40ef3620690828965053c3d,35,1.52,1.0,1,1,1.269505,0.2571,18,1,0.0
ETH,0x321572464c27e538ef75fd99185a527162b7504c,2360,69.41,1.1401,6,1,0.111514,0.1627,14,0,0.0
ETH,0xe136361af70eaa759c537ee492ca27d2e0d49144,63,2.1,1.0328,2,1,0.29981,0.2222,22,1,0.0
ETH,0x9f09f035444855130e35fdda211c57131938d7f8,38,2.92,1.027,2,1,0.566471,0.0526,8,1,0.0
ETH,0x7f2f933ee22b802935449911fc8c7f35fb00409c,10000,96.15,1.0048,6,1,0.310397,0.1489,115,1,0.0
ETH,0xcc6fd9ebc6ff9dd6dd0a41ffcd918dfb6aced0d3,43,3.58,1.1622,4,1,1.144879,0.0,11,1,0.0
ETH,0xceacb1dd2ccc80df838855d34cf44bb3297b5761,165,8.68,1.0,1,1,0.116916,0.1333,23,1,0.0
ETH,0x4b18060d53aa199ac648664a37b37f50959d41a3,163,8.15,1.0,1,1,0.781286,0.1166,15,1,0.0
ETH,0x095a74427f6ab83ae00554bf4e47c94cd7e1272e,55,5.0,1.1458,5,1,51.793216,0.1091,11,1,0.0
ETH,0xd1d04d8e0dbef3adf8c56a6ec1cc7bf44e33438d,117,3.66,1.0636,3,1,0.307421,0.0,29,1,0.0
ETH,0x245a0966ba97f041b03b275c9be2ea3bdd8e2e3d,117,2.79,1.0263,3,1,11.558269,0.1795,64,1,0.0
ETH,0xcd83871e01456be2de947dd0490b40b3451e25ee,10,2.0,1.0,1,1,10.009808,0.1,4,1,0.0
ETH,0xd4322b3e3f38feea431b481a51f032b977b733ee,1157,5.17,1.0566,5,1,4.699985,0.2619,234,1,0.0
ETH,0xd53756cef4d31cbd5294bfd45b6667b7346e284f,27,3.38,1.0,1,1,0.315093,0.1852,7,1,0.0
ETH,0xe35be7e6698f219fab83e8af9704aab01527fd6d,147,4.32,1.0,1,1,7.091216,0.1224,38,1,0.0
ETH,0xfe545a7d5576a42e4f60f8dd85cc75a195b4d569,20,5.0,1.0,1,1,0.42326,0.0,3,1,0.0
ETH,0x80b1b39e3faa3ae3ac608b8829cf191d316d347b,81,3.68,1.0385,4,1,0.403493,0.1605,17,1,0.0
ETH,0xd4e28c40ef82f3b2caf968ac44665bf70220dddd,13,2.6,1.0833,2,1,0.177007,0.1538,6,1,0.0
ETH,0x9cdfbf6fd95a9b8b16cd83b9f7c5613ee48d44c8,8,1.6,1.0,1,1,0.220565,0.25,5,1,0.0
ETH,0x87c92e2c8dc2acc7e03f6d324f80ec49cadb340d,8,1.6,1.0,1,1,0.221765,0.125,5,1,0.0
ETH,0x3c3655679a399d6dd688176109e35f4f76f141c2,9,1.5,1.0,1,1,0.436323,0.2222,4,1,0.0
ETH,0xf14aeda630564f53567ba0386f962cbf4b83ff42,8,1.33,1.0,1,1,0.390824,0.375,3,1,0.0
ETH,0x05ee19fd774e090d5c57568a5326f7c16883a425,17,2.83,1.0,1,1,0.843402,0.1765,8,1,0.0
ETH,0x2280e46515c4807c0fd980af6de724a335c98b52,6,1.2,1.0,1,1,0.683962,0.1667,3,0,0.0
ETH,0x3526a9e95985b72ab40e7d5a2e5cb6cc796d7722,6,1.2,1.0,1,1,0.502674,0.1667,3,0,0.0
ETH,0xc5a9313f6ad9ec3dc15ab0012968a98a19b1739e,9,1.8,1.0,1,1,0.564218,0.3333,4,0,0.0
ETH,0x2f26ae0568bd651318849c18f9bc6776629d3bda,1508,3.64,1.0465,6,1,0.298176,0.2686,376,1,0.0
ETH,0x265877cb60d6dc1ef7b5e15a40a109bde0d5ef97,8,1.6,1.0,1,1,0.658153,0.25,4,0,0.618
ETH,0x52bc031c769d99a60768dd4a543ec001640a4746,1487,5.41,1.0744,6,1,0.446582,0.0269,140,1,0.0
ETH,0xc75b8610432e4399ae02e81f52557e66229b866c,75,3.75,1.0,1,1,0.086646,0.08,21,0,0.01
ETH,0xb609aab0e00b3acd6cb8888daa418209de92d691,48,1.78,1.0,1,1,2.194428,0.1667,32,1,0.0
ETH,0x87f3fe05f9e331168dba55cd297b6ca31ce4b1ce,48,2.09,1.0,1,1,1.307886,0.4167,11,1,0.0
ETH,0x6a4ae9e677cd2ec8622756851f70b8b1cf7f2068,10,2.5,1.0,1,1,0.467526,0.2,4,1,0.0
ETH,0x4e793f5bb8650f1e9a465af14abfeb896e6f4414,20,1.67,1.0,1,1,0.304579,0.1,12,1,0.0
ETH,0x0d139cedb758042e64f04b18e386e3917dd123e0,39,2.79,1.0263,2,1,1.687915,0.1538,8,1,0.0
ETH,0xa6c225de68a16061c67b74d14653effe64d10256,16,1.78,1.0,1,1,0.390759,0.375,7,1,0.0
ETH,0x6ac506b73af55abff821f426eec9ccd497c8a6c2,1198,5.21,1.1103,10,1,6.625176,0.2638,413,1,0.0
ETH,0x88019b732c93a946cdcdeea3b9d416e929ce5880,103,2.86,1.03,3,1,6.298602,0.1553,25,1,0.0
ETH,0xeb7a3734fcbb6be10b3609ef8be3be5234261838,66,3.67,1.0,1,1,0.438983,0.2727,19,1,0.0
ETH,0x4df44e3d8c85f5039d22bd719934979549818c83,22,3.14,1.1,3,1,0.506718,0.5,5,1,0.0
ETH,0x5d1520aff1cf49b912f561876a377f3fe3d75326,22,2.75,1.1579,2,1,1.363069,0.2727,6,1,0.0
ETH,0x7f6f3e7320f9435e21c0468c2a24af4abe7fd4bf,61,4.07,1.0702,3,1,0.688611,0.1639,20,1,0.0
ETH,0x4a7815783105e01df11366beb3c519e8c58dc8ba,487,7.73,1.0451,4,1,0.752593,0.3244,109,1,0.0
ETH,0xce88ddb4c9f25b456e1a802bcd8b6b02b5eefe23,11,2.2,1.0,1,1,0.431264,0.1818,5,1,0.0
ETH,0xeffffd3244201b03885aed8a9020da88fc5d2512,1328,19.25,1.0311,6,1,0.293457,0.131,40,1,0.01
ETH,0x1373db5413bcf79c59b8c971d2b5e925bfee4fe6,137,3.81,1.0,1,1,0.829473,0.0438,28,1,0.0
ETH,0xad6d6c25fcdab2e737e8de31795df4c6bb6d9bae,25,2.5,1.0,1,1,0.917175,0.0,12,1,0.0
ETH,0x04867292a47c5837759dfe13bc70bd30aa01050d,1269,3.82,1.0267,3,1,1.828219,0.0292,536,1,0.0
ETH,0x57d744cadb3ab6e70c72448cd0c1f8fa1d4ee482,49,1.81,1.0,1,1,0.545358,0.0408,34,1,0.0
ETH,0x5bd7e8ce71bd281579b4836448746a1a2626a3fe,474,2.39,1.0128,3,1,2.4994,0.23,214,1,0.0
ETH,0x1356b9be88395156d179e3513ff9d146f79a772f,38,6.33,1.0,1,1,1.509193,0.1579,7,1,0.5
ETH,0xee5bc6fd8d91cc1992aef05a7afc82f759664add,9,2.25,1.0,1,1,0.499519,0.1111,3,1,0.0
ETH,0xf52cdecf334ee5108c8419d73ec62892fa6f3bdd,11,2.75,1.0,1,1,0.377652,0.0909,6,1,0.0
ETH,0x618e227983bdf8dfe6729023a039742edf94ab45,10,5.0,1.0,1,1,0.496678,0.0,3,1,0.0
ETH,0x3917b7e924d1013223b8ea85621a9d176549b21f,4,2.0,1.0,1,1,0.485606,0.25,2,1,1.0
ETH,0x8b997fdfd3b2cde2889b6a5fafe81e0b54c505e3,163,2.59,1.0062,2,1,11.947077,0.1043,65,1,0.0
ETH,0x3182313441214fa8e125ff815ba7e17de4e96a2e,55,3.06,1.0784,5,1,0.500214,0.0545,19,1,0.0
ETH,0x717442c703ac8a1ed136b010f951909dc28bfb57,17,4.25,1.0,1,1,0.56218,0.1765,8,1,1.0
ETH,0x761e4c9d74316a227f5bde2919eec724a0479281,10,3.33,1.0,1,1,0.527528,0.1,4,1,0.0
ETH,0x7b907fa064eb2d136197ee5147b5fad6c93ae26c,9,4.5,1.0,1,1,0.508642,0.0,3,1,0.0
ETH,0xbe0789eb81588bd894447a49021eb5df427788a8,9,3.0,1.0,1,1,0.514098,0.0,3,1,0.0
ETH,0x9b93762fdce35413b6e22d93eec7867d2e6c0d5d,9,3.0,1.0,1,1,0.516152,0.0,3,1,0.0
ETH,0x78855c09028163e29060e9ba5538fb4680d796db,11,2.75,1.0,1,1,0.525466,0.0909,3,1,0.0
ETH,0xd80d339e275fe8610c026f0dee7d7db680ddc5cd,9,3.0,1.0,1,1,0.534746,0.0,3,1,0.0
ETH,0x60357925cf5d0efa8ab5765689a37778fcb3db2f,16,1.78,1.0,1,1,1.214296,0.0,9,1,0.0
ETH,0x129f6fb8cda71deff75691f7c13311d9efccbfec,61,10.17,1.0167,2,1,7.670231,0.0492,26,1,0.0
ETH,0xd78280f7b51e21b6c0aaa3ad40ca3f51635ab690,19,1.9,1.0,1,1,42.614031,0.0,13,1,0.0
ETH,0xa1d50e5fabf94de921c829c2224818b3b9ec2964,26,2.36,1.0,1,1,2.657917,0.2308,9,1,0.0
ETH,0x4165b14e24a026de4729bdc8d2d4f1c267cddbc1,10,3.33,1.0,1,1,0.387413,0.0,3,1,0.0
ETH,0x3e404ad3f319fb20e6233c4e78391ef8a1b4c980,16,3.2,1.0,1,1,0.51184,0.25,4,1,0.0
ETH,0x5e1c3834d5200fec3e01a51ccb70f6f00a2418aa,1992,4.08,1.0215,10,1,59.961643,0.125,396,1,0.0
ETH,0xe7c654bdfbdeee357e7772aa1bc61edfc94ec1bc,13,2.6,1.0,1,1,0.493307,0.2308,3,1,0.0
ETH,0x4be62f8a4ecadb5e126a40aa54d352f87c041aec,10,2.5,1.0,1,1,0.492715,0.1,2,1,0.0
ETH,0x9787bd4f8c1e834b1fe6faf65b094e80a7e5133f,13,2.6,1.0,1,1,0.477068,0.2308,3,1,0.0
ETH,0xf20ce2bf9dfbb28963d4334dbb5d07425f2207ba,202,1.12,1.0,1,1,0.457606,0.1535,74,1,0.0
ETH,0xb937769b9244d511b0e59515ecbf5e7ae49d740d,8,4.0,1.0,1,1,0.436023,0.0,3,1,0.0
ETH,0x5009041fdc44afc6ff0f86be3ccc5433314b9278,8,2.67,1.0,1,1,0.500147,0.0,3,0,0.0
ETH,0x5b92bcd8caf4e45234f1ed84ef5f3569b26949be,200,12.5,1.2121,9,1,1.018166,0.19,16,1,0.0
ETH,0x7cc92aefb6996ec5bf247e8f65ccee4a7a40b241,120,6.32,1.0,1,1,0.419159,0.1667,17,1,0.0
ETH,0x38e7ee7474e9197cf979ce993e058ce04c473318,17,1.31,1.0,1,1,0.423964,0.2353,9,0,0.0
ETH,0x2a4e5ff29bef5c8e0b7af7112e9027a7326bd57f,14,4.67,1.0,1,1,0.356942,0.2857,5,1,0.0
ETH,0x8bbf2496b64764d82c231970c01aec41b23220e1,193,1.95,1.0,1,1,3.23476,0.2591,76,1,0.0
ETH,0xf617c9d3df6c3bd3b368d0f1668fbae779520ff6,27,2.7,1.0,1,1,0.283472,0.0,7,1,0.0
ETH,0xfb4d6cc97e4bc9668f48095d77792aa16e33d547,74,3.36,1.0,1,1,1.102919,0.2297,27,1,0.0
ETH,0x6237622ba17227610ebe29e58b843a8a9b561691,12,2.4,1.0,1,1,0.471683,0.3333,4,1,0.0
ETH,0xb6895ddfb8ec71f64872ac9812796beea8af9c49,48,6.0,1.0435,3,1,0.395196,0.0625,11,1,0.0
ETH,0x8d69af4d8140e69733de202c3f0b08244cd60ca0,44,1.76,1.0,1,1,0.434309,0.0455,22,1,0.0
ETH,0x689111bdcf94c44e23814bba772912dca0c21704,98,3.77,1.0538,4,1,4.632512,0.3367,33,1,0.0
ETH,0x4aec52aefc6550413393abee69d9c06e728cacb8,4,2.0,1.0,1,1,0.605185,0.0,2,1,0.0
ETH,0xac2670db800dee7d894426acac7aeb4f63340a74,28,1.75,1.0769,2,1,6.043564,0.0714,9,1,0.0
ETH,0x5120dce8fad5b19256072dc9409d6243d7172886,112,3.2,1.009,2,1,3.264986,0.0804,29,1,0.0
ETH,0xe738fb7d5060588cc2388f723d7eb90f025a8dda,378,2.72,1.0161,2,1,15.620105,0.2407,134,1,0.0
ETH,0xbbf7df0b1d79d9bad572f3a211d586023606dbe8,7,1.4,1.0,1,1,0.003932,0.0,6,1,0.0
ETH,0xeb386c7c3ecd310c81b7855c8cdb567438e95c50,27,6.75,1.0,1,1,8.25641,0.0,9,1,20.0
ETH,0x3354d435f97bb3dc5c0633a1fa7afb607d67fec2,88,6.29,1.0115,2,1,4.50452,0.1932,14,1,0.0
ETH,0x0da4f20014d4bac8d6f4eaa4b3f4a75d336e9a92,10,1.67,1.25,3,1,0.471242,0.0,6,1,0.0
ETH,0xdfc50483a49049d45542b1b21cbab9cd0a08c390,13,4.33,1.0,1,1,0.501888,0.0,5,1,1.0
ETH,0x023e805e289c1ee070da858b26bbceda55cad97f,48,16.0,1.1707,4,1,0.244799,0.1667,3,1,0.012768764202937112
ETH,0xc7fb76d905102fbf68a981474bd26e5fa4427790,587,3.54,1.1034,4,1,10.008383,0.0869,307,1,0.054
ETH,0x7301306d96c403be7fed0bbc6c6745876901f09a,10,5.0,1.0,1,1,0.481952,0.0,4,1,0.0
ETH,0x2196755f3620666c7cb1ac0c94dc765a9f2a550e,20,2.86,1.0,1,1,0.035134,0.05,10,1,0.0
ETH,0x3844019e9db31a3a94d961c3759fc1ff43fd1d46,61,3.81,1.0,1,1,12.532694,0.1803,18,1,0.0
ETH,0x006bb45e578bf18f9a68ac165e38553cd285a45a,7,1.4,1.4,3,1,0.450967,0.0,5,1,1.13412835
ETH,0x5fcad6f7c2e74de25799a8b00fc4932a3bd54ff0,9,3.0,1.0,1,1,0.616982,0.0,7,1,1.147246553183871
ETH,0x94ab5c8fd1799cc80218222f2b400511567a7f00,8,2.0,1.0,1,1,0.708574,0.0,8,1,1.017333657347836
ETH,0xc2f7f4a2891a4338bdc5aa1cd0ca3ae26771586e,2,1.0,1.0,1,1,0.725806,0.0,2,0,2.0
ETH,0xf8dcee00ccb928236fc7ebb7c211bcbe3ce5f219,368,5.04,1.0279,3,1,3.417882,0.1685,145,1,0.0
ETH,0xdae4543a2406fd31d13254c7bedd6c728b5f1453,129,2.48,1.0078,2,1,1.235634,0.1705,58,1,0.0
ETH,0x52a77cd19c3410f801882b193fbf4d8a93dd1657,8,4.0,1.0,1,1,0.019594,0.0,2,0,0.06
ETH,0x03af0f1b3a09aec08ca3c294510aeea5bde4999b,118,3.69,1.0,1,1,0.519041,0.0,38,1,0.2
ETH,0xbc8ae329a8eeb0beb70032ffb1d41eb2581776ae,958,7.04,1.0063,2,1,0.115916,0.2255,154,1,0.0
ETH,0xe3c2fbffd4def15a4383eaf5176afd31b89dfdf7,144,4.24,1.0286,3,1,0.197199,0.1389,34,1,0.01
ETH,0xa76b93b049cada9489e75d0902a39059568f1ba5,5,5.0,1.0,1,1,0.009186,0.0,3,1,0.0296
ETH,0x4eb5c09f266a6681f3a7729cd4587cbb1ae3d41e,1774,4.3,1.1557,14,1,1.374668,0.1127,312,1,0.0
ETH,0x24b126d8ffea0e498cd685311cacb57ac5f377ba,564,8.42,1.0763,7,1,0.054516,0.3138,45,1,0.03
ETH,0xcd586dec5a264c0a01c3b7fe38b1d69c08267419,15,3.75,1.0714,2,1,0.017217,0.0,7,1,0.01
ETH,0x71b1f4f132b65e515062cb0237a9d795b930ff54,37,1.76,1.0882,2,1,0.153474,0.1081,17,1,0.0
ETH,0xf2297c80b6a7167f2910b53ff1bab3b392541e47,15,3.0,1.0,1,1,0.077936,0.0667,10,1,0.01
ETH,0x696b83252204fea70e7f49e19b3df22fd6b467a1,22,2.75,1.0,1,1,0.013445,0.1818,9,1,0.01
ETH,0xfd760677781653bbe54689f88be0f5c771226fa4,37,7.4,1.0882,3,1,0.200742,0.1081,11,1,0.06
ETH,0x36922a22101b3b28de3b3691f74c684631d27cff,460,65.71,1.0,1,1,0.335764,0.1565,8,1,0.01
ETH,0x9e5dbd831c7464bb235203133c41deebdffdcbaf,167,2.2,1.0309,3,1,0.257052,0.1377,90,1,0.0
ETH,0xd4f93bba3dca7ff5fc6f832e340fb83193c1b9c6,25,8.33,1.0,1,1,0.037645,0.0,6,1,0.0
ETH,0x53689264563d27d20990646b9fe46bf80030cfe7,182,3.5,1.0,1,1,0.359211,0.022,54,1,0.0
ETH,0x8aa54e2602cb8f8742e810b00cd4b4954aac4f92,75,1.92,1.0,1,1,0.915959,0.0,50,1,0.0
ETH,0xc9ce1df8df2ffca41efc2b939fffc8472abce0a2,58,3.05,1.0357,2,1,4.856138,0.1897,25,1,0.0
ETH,0x48294455957f4c6e6b0a15ebece8f8478e6ed085,4,4.0,1.0,1,1,0.145128,0.0,2,1,0.3
ETH,0x9934d7c72610d1a63d6cc60ae1b44605f5e5046f,6,3.0,1.0,1,1,0.020441,0.0,2,1,0.005
ETH,0xb53fc383d4fa2923e40dd6db6fbf8cdd98bbe8f7,3,1.5,1.0,1,1,0.011954,0.0,2,1,0.02707451
ETH,0xac2d5891e3ce881f4c898a47c46328cc00fc0955,3,1.5,1.0,1,1,0.011648,0.0,2,1,0.02597921
ETH,0x61830b7b493a65a71ed30146ad95b4bcabb97755,3,1.5,1.0,1,1,0.011812,0.0,2,1,0.02666492
ETH,0xb206bad3f0132d4ba4c03965eef6f1275391978d,3,1.5,1.0,1,1,0.011812,0.0,2,1,0.02666492
ETH,0x5afad1e083fba6f652d7c99871e586043becffdf,3,1.5,1.0,1,1,0.011954,0.0,2,1,0.02707451
ETH,0xf77f0bc9eea85ba4b8ce1c7890aefbe5957d7e49,3,1.5,1.0,1,1,0.011857,0.0,2,1,0.02707451
ETH,0x0280c9473741d62fe74c0aed5d3e7b9000f67032,3,1.5,1.0,1,1,0.011812,0.0,2,1,0.02666492
ETH,0xf87812cc46a9e00d759b32774d16e3452915023e,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0x7d94049fdc91199e12eeba04a49bc2e19ff9e259,3,1.5,1.0,1,1,0.011875,0.0,2,1,0.02666492
ETH,0x6761b615d0d35ceb13d32da9f454d9e89341770e,3,1.5,1.0,1,1,0.012295,0.0,2,1,0.02776022
ETH,0x39cf3fa2e3aee5eb00d132840b8d60b2a90df08e,3,1.5,1.0,1,1,0.011954,0.0,2,1,0.02707451
ETH,0x2f9d081a3b658ddb16f780b8d324c5f6a17d2b05,3,1.5,1.0,1,1,0.011812,0.0,2,1,0.02666492
ETH,0xf7f9b06fb81a9f3cb8e3e5cf370cea156dfd58f8,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0x90f77bb00371138ca8189b254bfccfb2f5a87aa3,3,1.5,1.0,1,1,0.006493,0.0,2,1,0.015489605
ETH,0x6e2703be92daae44aca7630c3ea2e37fd3637f6f,3,1.5,1.0,1,1,0.011954,0.0,2,1,0.02707451
ETH,0x99d20f01a0431a0802338c1bf1088fb5bb57d480,3,1.5,1.0,1,1,0.011711,0.0,2,1,0.02666492
ETH,0x8e6acb7a93e92e64bbffcd80bd3fc86b14376233,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0xfa3144137345cbdd4fe3b3702bc1cfaead3153fa,3,1.5,1.0,1,1,0.011581,0.0,2,1,0.02597921
ETH,0xe65ee4b20e60d45159532f6120a758bd454225ed,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0x735dea0e68bc6baaf153d3efb232a29a52e56a7b,3,1.5,1.0,1,1,0.011875,0.0,2,1,0.02666492
ETH,0x4e5e28f81dd0eaf21c624398b6a0029b57b9b988,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0x0645d2054c2af91e36ce6cb9fd3826403c586183,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0x97f9368370226242e77b8cfa280078a781b81ad4,3,1.5,1.0,1,1,0.011857,0.0,2,1,0.02707451
ETH,0x4213333894547731da1eea7313cb3650123bbd67,3,1.5,1.0,1,1,0.012355,0.0,2,1,0.02776022
ETH,0x0b00cb38e3c48c353cdf58650a8ace23e8cae741,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0x7f3b16dcdffc2c83aa820e36685c452f70cdbde2,3,1.5,1.0,1,1,0.011875,0.0,2,1,0.02666492
ETH,0xbb81023957d356a6f080777da1661bd22f372ae6,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0x346f2d687b21fd9e3d0ea2d0d11b3bef1ae21362,3,1.5,1.0,1,1,0.012015,0.0,2,1,0.02707451
ETH,0x9d0afc518c9035dd9d6139ac69f9de3c2fb92893,3,1.5,1.0,1,1,0.003728,0.0,2,1,0.0085168895
ETH,0xe299e043d3276989d5b74451c538dc07605fab58,3,1.5,1.0,1,1,0.003403,0.0,2,1,0.007344593
ETH,0x5bc3fe9dc17bc68a881ee09c3126120b26314440,3,1.5,1.0,1,1,0.005755,0.0,2,1,0.014413964
ETH,0x1e6da82567dbb245d73aa81d4c98c989597a198e,3,1.5,1.0,1,1,0.00818,0.0,2,1,0.019625828
ETH,0xb7764667604a8ec05b1fceb4f398864d515a8f05,3,1.5,1.0,1,1,0.004379,0.0,2,1,0.0113349935
ETH,0xd7fa44c1498fa264c1cd8cd7e0548a932e00d349,3,1.5,1.0,1,1,0.002071,0.0,2,1,0.006344852
ETH,0x43a7f33b0404a2ac5e82cfb6ebf7842a285b7258,3,1.5,1.0,1,1,0.002102,0.0,2,1,0.0065654885
ETH,0x48b5b4165d041acb6aa8e80ad3b44b7137c0fc02,3,1.5,1.0,1,1,0.001782,0.0,2,1,0.006344852
